id,text,aggressive,hate,ageism,aporophobia,body_shame,capacitism,lgbtphobia,political,racism,religious_intolerance,misogyny,xenophobia,other
1658490078845600000,"o dispositivo desenvolvido originalmente para cronometrar relógios atômicos, chamado de ""pente"", pode ser usado para detectar a covid-19 como um bafômetro link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658519561694469888,eu caí aff q ódio link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490343040640000,como pode almoçar ser tão bom,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489974432600064,"vontade de cortar o cabelo, está tendo!",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485821174089984,@user amo nós dois destilando ódio com ft de gatinhos fofos,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490346450599936,@user hoje comi meu primeiro cachorro. muito triste. ele era meu companheiro a 13 anos. mas até que estava gostoso. se alguém quiser a receita é só pedir,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485865755310080,"@user bom dia, o melhor",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485630782010112,@user mto obrigadaaa babii ????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490004992300032,@user vai com deus.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485825410319872,algm me chama pra fazer algma coisa sexta eu imploro,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485002110360064,"@user estou com tanto ódio, cardan.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486299832250112,@user absurdo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490126249659904,"3) isso fortalece a liquidez e abrindo espaço para + um pagamento de r$ 1,5 bi em proventos restantes e crescimento. empresa segue com disciplina de capital, o que gera uma expectativa de crescimento convergindo em retorno no longo prazo.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490579162909952,eu n queria ignorar mas é melhor assim,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486298246789888,24 mas sonhando com a juventude link link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490005017200128,@user e esse povo não entendeu ainda que quem manda no valor dos ingressos não é ela e sim os organizadores. é com eles que essa galera tem que ir reclamar e xingar.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490489551610112,minha garganta toda fidida por causa da gripe e eu simplesmente cantando e forçando a garganta em toda e qualquer oportunidade pq simplesmente é muito natural pra mim estar cantando 24h por dia link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489875933560064,@user meu pai a pupila da pobi do tamanho do mundo é desviando olhar a bichinha vivia um jogo todo em uma prova de resistência msm,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486477377139968,"ex-assessor de bolsonaro preso por fraudes em dados de vacinas quer confessar crime ao mp preso pela polícia federal, sérgio cordeiro é capitão da reserva e trabalhou com jair bolsonaro no palácio do planalto e na câmara link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490219941989888,plot: não me arrependi link link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485365412610048,"@user @user , telespectadores da globolixo , só espalham ódio, desinformação , inveja , armações covardes e mentirosas ... sai dessa vibe !!!????????????????????????????",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486282845289984,"e eu achando que o cirilo era besta, mas ultimamente tô sendo mais que ele",0,0,0,0,0,0,0,0,0,0,0,0,0
1658480735827940096,"@user @user @user secretário de política econômica à época, e quem consolidou e assinou o bolsa família. mas o medo de arcar com o custo político desses e, eventualmente, não se reeleger, além do enrosco do mensalão, fizeram ele recuar. poderia ter sido um plano real 2. mas...",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489942899840000,mds eles vão transar no estacionamento,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486316370380032,"@user @user eu amo, minha mãe é",0,0,0,0,0,0,0,0,0,0,0,0,0
1658481542614880000,caralho que ódio dessa nubank,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484421832600064,"será que tudo que eu gosto é ilegal, imoral ou engorda ?! que culpa tenho eu ??????? link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486282987919872,vou ir comer um espetinho hj e toma uma bera ????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486215937779968,@user ~nao sei se reajo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486380731980032,@user só lembro do meme do cara se derrubando da bike,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490058398400000,vou precisar fazer fisioterapia e se não melhorar vou ter q fazer cirurgia ?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486419290210048,"@user nunca é qm sonha, graças a deus",0,0,0,0,0,0,0,0,0,0,0,0,0
1658480473528730112,bolsonaro: cadeia tem semana decisiva! 4 depoimentos e a mulher que sabe... link via @user,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480585386619904,feliz sol na casa 1 pra mim :) hora de ser ousado,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484133528740096,"fora que eu tenho mt problema com baixa autoestima, entao nao aparecer por um tempo deve me fazer bem",0,0,0,0,0,0,0,0,0,0,0,0,0
1658484440941880064,"eu fico aqui pensando e eu smp coloco defeito ou tomo atitudes ruins com pessoas que me fazem feliz só p me afastar delas e não sofrer depois, q raiva",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486440760839936,#balançogeralrj a polícia desarticulado a tentativa de um exército de traficantes no rio de janeiro.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489831364890112,@user vc eh tipo minha twin,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484479370080000,n entendo esses canais de tutorial que demora 15 minutos pra explicar uma coisa simples,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490549274550016,@user @user seu coooo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485887523770112,"eu tenho muitas sessões de terapia nessa minha vida, que hoje em dia quase nada me tira meu estado de paz.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485885246269952,@user tô biruta assim,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490564038510080,@user absurdo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490251302830080,@user vou ficar devendo quero ser tia não mãe,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484973912069888,assessor de bolsonaro preso pela pf admite que emitiu cartão de vacinação mesmo sem ter sido imunizado link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486361681449984,"@user devia ter comprado umas cervejas, certeza que vai tá um absurdo esse ano",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490453145280000,#sp1 vereadores e políticos em geral nunca precisam fazer manifestação pra aumentar seus salários...já quem segura a barra consegue algum benefício com greves ou similares.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658476869220720128,@user coloca todos na cadeia e divulga os nomes! mas não esqueçam do bolsonaro!!!,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489743611490048,@user está bem?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490583047089920,ter ciume de ficante é o fim dos tempos,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485107408399872,@user @user kkkkkkkk que ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490548368590080,me chama de amor só quando te convém e tá tudo bem ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485648268090112,"as crianças: kenhé essa, me devolva pra minha maaaae link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490153940199936,@user eu teria um piripaque com facilidade,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485685744179968,"em entrevista ao programa baita amigos, do band sports, da última segunda-feira (15), o ex-jogador e agora treinador alex rasgou elogios às instalações do ct do palmeiras. após iniciar sua carreira como técnico, o craque está realizando um ""estágio"" com abel ferreira . link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486501490170112,e é isso. link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490534866939904,@user vamo assisti jotinha?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484463414949888,queria chegar em casa pós trabalho e ter ela,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490377433910016,@user atento,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490391560320000,@user mas este gato fudid0 nem é preto ele é amarelo /p,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480641053449984,hj falaram que minha pele está linda. deve ser o ódio e a raiva que eu passei ontem kkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486339782980096,@user não tinha reconhecido o @user ????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658519470724329984,do jeito q esse time é azarado já tô vendo um bayern e algum time da espanha no grupo deles que ódio link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489845189050112,@user vou levar uma tv pro meu quarto pra vc vê se eu n vou,0,0,0,0,0,0,0,0,0,0,0,0,0
1658473801729080064,q alívio do crlh,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489611927310080,"@user droga, eu sou baterista link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658520222142159872,@user é muito tu eu li na tua voz,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490375152049920,enhypen ?? aespa melhor cb do ano,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485847199709952,@user eu tbm,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486200779559936,"30 minutos no shopping e gastei 530,00 reais mds",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490236958289920,tpm antes de vir ela te humilha ????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490220629700096,ajudem o amiguinho de vocês,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486100569240064,tô sem nada pra fazer vou lá ver,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486539750640128,@user como vc vai me provar que não eh você tem provas?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490078950309888,que? deu uma de doja cat agr? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486316869509888,só vou me achar bonita quando eu tiver cheia de tatuagem,0,0,0,0,0,0,0,0,0,0,0,0,0
1658477080072549888,@user tu tá ligada que na real a estação já até existe mas os moradores conseguiram embarcar né? eu tenho um ódio descomunal disso,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485629209169920,"@user mana, sim kkkkkkkk julgada por fazer tudo do bom e do melhor, agr tu vê",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489890437299968,@user vo acha pa nois!!!,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490550360620032,n acredito q minha mãe escondeu pra ela o sabonete de maracujá q eu comprei velha safada,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485827381629952,@user essa kan aí,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489972842690048,"eu fico lembrando qnd eu era novinha e era muito fofoquerinha, depois que descobrir que guardar a língua pra jesus é melhor, muitas coisas aconteceram e evitei muitas brigas",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486461208090112,"@user @user ou o time possui um ataque poderoso, o que não é o caso, já que não temos jogador extra classe ou uma hora perde o elenco assim...",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485161280019968,q odio da minha cara,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489145793329920,quando ele aparecia eu quase tomava uma garrafa de água com açúcar inteira pra não passar tanto ódio (não funciona) link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485591322030080,a ali fazer inseminação e engravidar com os óvulos da emily ????????????????????????????????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489400928640000,@user @user @user mas se fosse bolsonaro o wallace teria ganho uma estatua!,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486215572879872,e ele custa 50 reais pq choras victoria secrets,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490126597779968,"- mãe, por que o nome da minha prima é rosinha? - porque sua tia gostava de rosas - e por que meu nome é esse? - depois eu te conto, tyler, the creator - she (feat. frank ocean)",0,0,0,0,0,0,0,0,0,0,0,0,0
1658484131007960064,#sbtrj o rio está uma guerrilha urbana,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486297194020096,"@user @user @user @user @user é só arrumar um um ulstra,que ele fala!!",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489911882970112,"@user na real não é pra aumentar a oferta de moeda. é pra ter algum produto que o oriente aceite em troca de suas especiarias. a europa não tinha praticamente nada que os asiáticos quisessem, então esse ouro e prata foi basicamente pra china",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490279651930112,"a segunda loja só tinha 1 da pontuação 36 ?? , mas fez por 103 ?? link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490280159450112,@user caralho kkkkkkkkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490396962429952,"@user @user as pessoas podem fazer piadas ou simplesmente desejar a morte de alguém que não gostam, mas quando é alguém que gostam, é um crime. as situações de desejo de morte pro bolsonaro deveriam ser punidas? sim. as situações de desejo de morte pro lula também? lógico. +",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486237500699904,@user vou torcer como nunca pra isso acontecer,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490579121220096,@user amg tá aparecendo mais d uma hora pra entrar aq,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486363283660032,@user não precisamos dele na mansão! já temos gente suficiente pra oferecer o entretenimento necessário!,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486398595490048,só sabe me humilhar mas eu te amo jae link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490453891869952,meu deus. link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486593920069888,@user é por um rímel ksksksksksksks,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490520828509952,é muita coisa na cabeça de uma pessoa só! ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480734632570112,fds nadson ovo desenha link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658520222016329984,"eu preciso de 15 min pra chorar de engasgar com ranho pra conseguir, após isso, organizar o que precisa ser feito essa semana",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489926449489920,ver o meu lincoln todo mal tratado dá me vontade de chorar,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486541201850112,suspeito de algo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486574101969920,@user achei real,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490058595520000,ngm com um sócio ou um ingressinho pra eu ver esse flaxflu dia 01 não? ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485905848699904,pra pular de asa delta aq em bsb é por temporada ou oq em??????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486316366159872,@user para com isso,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490020553179904,"@user @user ela é filha de brasileira hahahaha, deve estar no dna",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486339854269952,"cannes rolando hein, atenção.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658484461590419968,"@user @user eu com você, amor",0,0,0,0,0,0,0,0,0,0,0,0,0
1658484129682569984,@user real amg??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490408442230016,poxa instagram cadê o número de views dos reels?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490110386759936,ghj - santa izabel sj ?? 12h | ? ensolarado vento: 3.2 km/h n temperatura: 17.3 °c humidade: 45 % pressão: 1018.3 hpa chuva: 0.3 mm link #weathercloud,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486003081029888,que cólica dos inferno,0,0,0,0,0,0,0,0,0,0,0,0,0
1658475825468160000,uma relação de amor e ódio com petrópolis,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489650393260032,silêncio perturbador,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485028177989888,"@user agora ele expôs seu ódio pelo ex juiz, acredito que seja fácil ao próprio moro lidar com esse sujeito...",0,0,0,0,0,0,0,0,0,0,0,0,0
1658480735035190016,"@user feliz tarde, amigo ????",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490156003849984,@user amiga diz que dói muito... mas eu já tive vontade tmb kkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485866850050048,@user melhor cachorro pidao do q eu com cara de morte após o jogo de hj.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486280987239936,"vou só trocar o tempo de nf pra 24hrs e essas kcals do lado vão ser o limite quando quebrar o nf , gostaram? link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486593689370112,@user ?????? vou tirar meu consignado é hoje então pra eu ir com a mandíbula feita pra move,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486179984209920,@user que linda ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486003416580096,preciso de pré treino mais forte,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486381801530112,@user tropikália tem muita influência da música italiana.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490248584900096,"obs: se depois de ler tudo vc ainda me sugerir usar sentry, vc não entendeu essa thread rs.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486402395539968,q sdd de mim link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489892517839872,to até agora pensando no trailer de #extraction2 e só quero assistir esse filme logo help link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485785191119872,@user ksksksksksks que piada,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490490088740096,não quero mais saber de depressor e coisas pra baixo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486337820049920,"@user eita pra camila, vai ficar uns 3 meses sem se alimentar",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490154728780032,vou provar o terno ????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486062480760064,e se a m'gusta abrir a noite?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486083087369984,"@user eu nunca gostei de ir em feira qdo era criança. achava q o vendedor esperava estar do lado da minha orelha p berrar ""olha aí olha aí, freguesa"", ô ódio kkkkk. mas gostava de ir comer meu bom pastel com caldo de cana. hj até q gosto de ir na feira, independente do pastel ??",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490079533489920,por um momento eu entrei em pânico achando que tinha perdido o prazo do ir,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485986333189888,0 ânimo pra ir treinar hoje,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480917369969920,vocês tem muito ódio no coração,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490283506700032,@user como eu queroooooo ??????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486418044509952,"caralho véi, a quanto tempo eu não me sentia assim, que ódio",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485785132410112,@user @user qro ve fiote,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489847437479936,procurando academia perto do trabalho,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490534128640000,acordo de cavaleiros + acordo de exclusividade = a fonte,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490125498870016,me va a pegar,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489942195170048,@user bem isso,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485650004509952,mandar pra minha mãe ela infarta kkkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486157813090048,"sonhei que o marcelo do flu faria um gol de fora da área, queria ter dinheiro pra jogar hj e apostar nele ???????",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485589476499968,"toda semana sem falta tem um machucado novo, a cicatriz mais proeminente é a da vez q tropecei e quebrei com a mão uma janela de vidro",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490409855899904,vou carregar mais uma pro terreiro hehehehejenmejfke,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490280272699904,quero ir no cinema mas eu n sei q porra vou assistir,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480451827429888,@user amiga juro que ódio,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486177434070016,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user infelizmente o mundo n eh perfeito night,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486236955419904,preconceito com gente que escreve “tcha” não é nem falar o problema e sim escrever como se tivesse falando mds,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486279984790016,lulinha sim ??? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484421589370112,@user @user inacreditável a cara de pau que a betano tem em anular tudo e qualquer tipo de aposta pelo simples fato de não saber precificar ou oferecer aumentos em qualquer esportes ou apostas. fica aí mais uma vez a canalhice e cara de pau dessa casa completamente sem noção.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489070820140032,?? atenção ?? bolsonaro roubou o brasil. espalhem! #bolsonaroroubouobrasil,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485650520420096,@user porém doloroso…,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490519532760064,@user o que nossa família falou?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485866422230016,@user pode definir o que considera um sorriso bonito?,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490143005720064,vou fazer omad e fodasse,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485984185679872,@user isso é stop dos que estão short kakaka sem base,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490455657690112,@user eu não faço ideia do que aconteceu. alguém pra mim explicar por favor? pleaseee #savewarriornun #warriornun,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486081829090048,o amor venceu. kkk link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486182190390016,@user regalamela,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486157855059968,"@user vamo q vamooo, a gente merece amiga kkkkkkkkk",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489705623869952,é hoje que essa mísera vai beber gasolina uhuuuuuu link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489832648179968,acho que já dá pra começar a pensar nos preparativos. ta pertiiiiinho tirei 22 de setembro de 2030. link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490490499790080,n quero q isso tudo acabe??????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484322310159872,kkkkkkkkkk ódio! link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486418589769984,"6,7% de chance de eu cometer um crime hoje link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490533868620032,@user @user melhor definição impossível,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490018305029888,esse sem dúvidas é um dos melhores. a favorita tinha ótimos ganchos e uma direção impactante do ricardo waddington que faz falta hoje em dia. link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658480734603200000,preciso postar ft no feed pq o bichinho tá até com teia de aranha pois faz mt tempo q n posto nada lá,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485748574870016,@user para a prefeitura é necessário o pedido de para revr o tombamento que no caso é a faxada para aproximar o campo e tirar a pista não precisa solicitar a prefeitura ou melhor ao governo do estado,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485985586579968,2023 e vocês achando que tudo isso é porque ela não leu contrato como são burros kkkkkkkkk ela só regravou porque não teve a oportunidade de comprar o catálogo coisa que ela faria se soubessem que iam vender o problema é que ela não foi avisada link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658481502693499904,"@user @user @user abaixar artificialmente é fazer igual o bolsonaro fez suspendendo alíquota pra ganhar eleição. bicho, pelo menos faz um esforço.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486460998360064,quinta e sexta irei maratonar os filmes de velozes e furiosos pra ir assistir no sábado,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485685870000128,"o adam arriscando a própria vida pra encontrar o ronan no espaço de sonho pra vim gente falar que ele não é digno do ronan, é cada uma viu link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486461107429888,@user nossa é sempre assim amiga kkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490019890459904,"@user @user cara, tem tanta coisa envolvida nesse processo pra rockstar ganhar dinheiro. gta passa pelo menos uns 10 anos vendendo, além de todo o marketing do projeto. acho que os caras tiram com relativa tranquilidade.",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485925712890112,a escola atrapalha os meus estudos pro vestibular e enem,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489875895820032,lindaaaa link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486120680930048,@user bom dia amigo ??????????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490453572960000,@user verdade..,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485651044720128,"@user melissa, por gentileza, nos envie uma mensagem no privado contando em qual dispositivo você está assistindo a série! obrigada!",0,0,0,0,0,0,0,0,0,0,0,0,0
1658486199512880128,"maio foi resumido em: briguei, chorei, quase terminei, quase sai de casa, quase fui parar no hospital, mas agr tudo tá bem dnv, foi apenas um surto ??",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490249818040064,"@user a odd tá altíssima pro real, vai ser foda",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485905932559872,vou pular de um prédio kkkk,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484440409210112,@user eu sucks!,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486024300009984,gostei?? link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490549425280000,@user ooold e conseguiu ficar mais ainda,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490142351559936,"anitters, vão lá engajar o vídeo da anitta na tiffany &amp; co",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490376561220096,@user partiu?? vamo competir,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489611704989952,@user @user @user @user pode vim dezembro ??,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490546988669952,e o festival coma? esse ano nada? estou ansiosa kd o line,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484883432570112,"bolsonaro sonhava com os atos do 8 de janeiro, afirma gilmar mendes link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490454051249920,como pode ser tão pequenino? caber na palma da minha mão? no meu bolso? como?! link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658520221458490112,"@user não, neymar dos 30 conto eu não quero olhar seu fixado link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485652110060032,@user as vezes até dms minha amiga julia as vezes até dms????,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486002825159936,nunca choveu que non escampara,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489709813969920,"no início eu via mas é td vídeo do bolsonaro, com mais de 10 minutos e dezenas de vídeos, não finjo que gosto não sem condições link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658481652769910016,@user vou virar em breve e preciso segurar oq tenho ne,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490470861760000,"@user eu, não vejo a hora de poder assistir",0,0,0,0,0,0,0,0,0,0,0,0,0
1658490391942020096,nosso grupo no telegram: link,0,0,0,0,0,0,0,0,0,0,0,0,0
1658490172529329920,@user ai impossível no it’s live,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485650260389888,@user paulooooo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658484129976179968,"acabei de ter um surto de raiva, kpopper estrangeiro só toma no cu, se vc não saber coreano tu vai ficar só no se fode mesmo! pq é uma raridade vc ser notada",0,0,0,0,0,0,0,0,0,0,0,0,0
1658485807223810048,ele continuou a “amizade” tendo namorada lk ele manteve ela lá kkkk vsf maluco como eu fui burraaaaaaaaaa,0,0,0,0,0,0,0,0,0,0,0,0,0
1658486141329489920,"petrobras reduz em r$ 0,44 valor do diesel e em r$ 0,40 o da gasolina link",0,0,0,0,0,0,0,0,0,0,0,0,0
1658489708211490048,quem cobrar muito já sabe né.,0,0,0,0,0,0,0,0,0,0,0,0,0
1658489890924019968,logaritmo é tranquilo,0,0,0,0,0,0,0,0,0,0,0,0,0
1658485983225200128,@user eu tomei zolpidem por quase uns 3 anos direto e eu realmente sinto q eu nao consigo processar mais as coisas direito isso pode ser efeito do uso prolongado?,0,0,0,0,0,0,0,0,0,0,0,0,0
